 Date__(UT)__HR:MN, , , hEcl-Lon,hEcl-Lat,      PlAng,  Tru_Anom,  App_Lon_Sun,
*******************************************************************************
$$SOE
 1900-Oct-28 00:00, , ,  35.5021,  0.0084,   -0.00264,  294.1599,  214.1175854,
 1900-Nov-02 00:00, , ,  40.5038,  0.0091,   -0.00259,  296.3039,  219.1167518,
 1900-Nov-07 00:00, , ,  45.5165,  0.0100,   -0.00254,  300.2834,  224.1263328,
 1900-Nov-12 00:00, , ,  50.5415,  0.0108,   -0.00248,  307.6272,  229.1529806,
 1900-Nov-17 00:00, , ,  55.5798,  0.0115,   -0.00241,  314.8144,  234.1953722,
 1900-Nov-22 00:00, , ,  60.6303,  0.0118,   -0.00235,  319.9580,  239.2484592,
 1900-Nov-27 00:00, , ,  65.6907,  0.0121,   -0.00229,  323.2116,  244.3071584,
 1900-Dec-02 00:00, , ,  70.7585,  0.0125,   -0.00223,  326.3793,  249.3698000,
 1900-Dec-07 00:00, , ,  75.8324,  0.0129,   -0.00217,  331.9897,  254.4423588,
 1900-Dec-12 00:00, , ,  80.9131,  0.0131,   -0.00211,  339.0407,  259.5276614,
 1900-Dec-17 00:00, , ,  86.0010,  0.0131,   -0.00204,  344.8725,  264.6201264,
 1900-Dec-22 00:00, , ,  91.0946,  0.0128,   -0.00198,  349.0648,  269.7142973,
 1900-Dec-27 00:00, , ,  96.1911,  0.0126,   -0.00192,  352.6330,  274.8062472,
 1901-Jan-01 00:00, , , 101.2875,  0.0124,   -0.00185,  357.6130,  279.8985878,
 1901-Jan-06 00:00, , , 106.3827,  0.0122,   -0.00179,    4.3001,  284.9960810,
 1901-Jan-11 00:00, , , 111.4772,  0.0118,   -0.00173,   10.2783,  290.0955597,
 1901-Jan-16 00:00, , , 116.5710,  0.0110,   -0.00167,   14.6015,  295.1918577,
 1901-Jan-21 00:00, , , 121.6626,  0.0103,   -0.00160,   18.0590,  300.2813795,
 1901-Jan-26 00:00, , , 126.7492,  0.0096,   -0.00152,   22.6647,  305.3634274,
 1901-Jan-31 00:00, , , 131.8277,  0.0089,   -0.00145,   29.5089,  310.4415680,
 1901-Feb-05 00:00, , , 136.8975,  0.0082,   -0.00140,   36.2909,  315.5148808,
